ID,labels
Id_3945,Non-sarcastic
Id_3946,Sarcastic
Id_3947,Non-sarcastic
Id_3948,Non-sarcastic
Id_3949,Non-sarcastic
Id_3950,Non-sarcastic
Id_3951,Non-sarcastic
Id_3952,Non-sarcastic
Id_3953,Non-sarcastic
Id_3954,Non-sarcastic
Id_3955,Non-sarcastic
Id_3956,Sarcastic
Id_3957,Non-sarcastic
Id_3958,Non-sarcastic
Id_3959,Sarcastic
Id_3960,Non-sarcastic
Id_3961,Sarcastic
Id_3962,Non-sarcastic
Id_3963,Non-sarcastic
Id_3964,Sarcastic
Id_3965,Sarcastic
Id_3966,Non-sarcastic
Id_3967,Sarcastic
Id_3968,Non-sarcastic
Id_3969,Non-sarcastic
Id_3970,Non-sarcastic
Id_3971,Non-sarcastic
Id_3972,Non-sarcastic
Id_3973,Non-sarcastic
Id_3974,Non-sarcastic
Id_3975,Non-sarcastic
Id_3976,Non-sarcastic
Id_3977,Sarcastic
Id_3978,Non-sarcastic
Id_3979,Non-sarcastic
Id_3980,Sarcastic
Id_3981,Non-sarcastic
Id_3982,Non-sarcastic
Id_3983,Non-sarcastic
Id_3984,Non-sarcastic
Id_3985,Non-sarcastic
Id_3986,Non-sarcastic
Id_3987,Non-sarcastic
Id_3988,Non-sarcastic
Id_3989,Non-sarcastic
Id_3990,Non-sarcastic
Id_3991,Non-sarcastic
Id_3992,Non-sarcastic
Id_3993,Sarcastic
Id_3994,Non-sarcastic
Id_3995,Non-sarcastic
Id_3996,Non-sarcastic
Id_3997,Non-sarcastic
Id_3998,Non-sarcastic
Id_3999,Non-sarcastic
Id_4000,Non-sarcastic
Id_4001,Non-sarcastic
Id_4002,Non-sarcastic
Id_4003,Sarcastic
Id_4004,Non-sarcastic
Id_4005,Non-sarcastic
Id_4006,Non-sarcastic
Id_4007,Non-sarcastic
Id_4008,Non-sarcastic
Id_4009,Non-sarcastic
Id_4010,Non-sarcastic
Id_4011,Non-sarcastic
Id_4012,Non-sarcastic
Id_4013,Non-sarcastic
Id_4014,Non-sarcastic
Id_4015,Non-sarcastic
Id_4016,Non-sarcastic
Id_4017,Non-sarcastic
Id_4018,Sarcastic
Id_4019,Non-sarcastic
Id_4020,Non-sarcastic
Id_4021,Non-sarcastic
Id_4022,Sarcastic
Id_4023,Sarcastic
Id_4024,Non-sarcastic
Id_4025,Non-sarcastic
Id_4026,Non-sarcastic
Id_4027,Sarcastic
Id_4028,Non-sarcastic
Id_4029,Sarcastic
Id_4030,Non-sarcastic
Id_4031,Non-sarcastic
Id_4032,Non-sarcastic
Id_4033,Non-sarcastic
Id_4034,Non-sarcastic
Id_4035,Non-sarcastic
Id_4036,Sarcastic
Id_4037,Non-sarcastic
Id_4038,Sarcastic
Id_4039,Non-sarcastic
Id_4040,Sarcastic
Id_4041,Non-sarcastic
Id_4042,Non-sarcastic
Id_4043,Non-sarcastic
Id_4044,Non-sarcastic
Id_4045,Sarcastic
Id_4046,Non-sarcastic
Id_4047,Non-sarcastic
Id_4048,Sarcastic
Id_4049,Non-sarcastic
Id_4050,Non-sarcastic
Id_4051,Non-sarcastic
Id_4052,Non-sarcastic
Id_4053,Non-sarcastic
Id_4054,Non-sarcastic
Id_4055,Non-sarcastic
Id_4056,Non-sarcastic
Id_4057,Non-sarcastic
Id_4058,Non-sarcastic
Id_4059,Sarcastic
Id_4060,Non-sarcastic
Id_4061,Non-sarcastic
Id_4062,Non-sarcastic
Id_4063,Non-sarcastic
Id_4064,Non-sarcastic
Id_4065,Non-sarcastic
Id_4066,Sarcastic
Id_4067,Non-sarcastic
Id_4068,Sarcastic
Id_4069,Non-sarcastic
Id_4070,Non-sarcastic
Id_4071,Non-sarcastic
Id_4072,Non-sarcastic
Id_4073,Non-sarcastic
Id_4074,Sarcastic
Id_4075,Sarcastic
Id_4076,Non-sarcastic
Id_4077,Sarcastic
Id_4078,Sarcastic
Id_4079,Sarcastic
Id_4080,Non-sarcastic
Id_4081,Non-sarcastic
Id_4082,Non-sarcastic
Id_4083,Non-sarcastic
Id_4084,Non-sarcastic
Id_4085,Non-sarcastic
Id_4086,Sarcastic
Id_4087,Non-sarcastic
Id_4088,Non-sarcastic
Id_4089,Non-sarcastic
Id_4090,Non-sarcastic
Id_4091,Non-sarcastic
Id_4092,Sarcastic
Id_4093,Non-sarcastic
Id_4094,Sarcastic
Id_4095,Non-sarcastic
Id_4096,Non-sarcastic
Id_4097,Sarcastic
Id_4098,Sarcastic
Id_4099,Non-sarcastic
Id_4100,Non-sarcastic
Id_4101,Non-sarcastic
Id_4102,Sarcastic
Id_4103,Non-sarcastic
Id_4104,Non-sarcastic
Id_4105,Non-sarcastic
Id_4106,Non-sarcastic
Id_4107,Sarcastic
Id_4108,Non-sarcastic
Id_4109,Non-sarcastic
Id_4110,Non-sarcastic
Id_4111,Sarcastic
Id_4112,Sarcastic
Id_4113,Non-sarcastic
Id_4114,Sarcastic
Id_4115,Non-sarcastic
Id_4116,Non-sarcastic
Id_4117,Non-sarcastic
Id_4118,Non-sarcastic
Id_4119,Non-sarcastic
Id_4120,Non-sarcastic
Id_4121,Sarcastic
Id_4122,Non-sarcastic
Id_4123,Non-sarcastic
Id_4124,Non-sarcastic
Id_4125,Non-sarcastic
Id_4126,Non-sarcastic
Id_4127,Sarcastic
Id_4128,Sarcastic
Id_4129,Non-sarcastic
Id_4130,Non-sarcastic
Id_4131,Non-sarcastic
Id_4132,Sarcastic
Id_4133,Non-sarcastic
Id_4134,Non-sarcastic
Id_4135,Non-sarcastic
Id_4136,Sarcastic
Id_4137,Sarcastic
Id_4138,Sarcastic
Id_4139,Sarcastic
Id_4140,Sarcastic
Id_4141,Non-sarcastic
Id_4142,Non-sarcastic
Id_4143,Non-sarcastic
Id_4144,Sarcastic
Id_4145,Non-sarcastic
Id_4146,Sarcastic
Id_4147,Sarcastic
Id_4148,Sarcastic
Id_4149,Non-sarcastic
Id_4150,Sarcastic
Id_4151,Non-sarcastic
Id_4152,Non-sarcastic
Id_4153,Non-sarcastic
Id_4154,Sarcastic
Id_4155,Sarcastic
Id_4156,Sarcastic
Id_4157,Non-sarcastic
Id_4158,Sarcastic
Id_4159,Non-sarcastic
Id_4160,Sarcastic
Id_4161,Sarcastic
Id_4162,Non-sarcastic
Id_4163,Non-sarcastic
Id_4164,Non-sarcastic
Id_4165,Non-sarcastic
Id_4166,Non-sarcastic
Id_4167,Non-sarcastic
Id_4168,Sarcastic
Id_4169,Sarcastic
Id_4170,Non-sarcastic
Id_4171,Non-sarcastic
Id_4172,Sarcastic
Id_4173,Non-sarcastic
Id_4174,Non-sarcastic
Id_4175,Non-sarcastic
Id_4176,Sarcastic
Id_4177,Sarcastic
Id_4178,Non-sarcastic
Id_4179,Non-sarcastic
Id_4180,Non-sarcastic
Id_4181,Non-sarcastic
Id_4182,Sarcastic
Id_4183,Sarcastic
Id_4184,Non-sarcastic
Id_4185,Non-sarcastic
Id_4186,Non-sarcastic
Id_4187,Non-sarcastic
Id_4188,Non-sarcastic
Id_4189,Sarcastic
Id_4190,Non-sarcastic
Id_4191,Sarcastic
Id_4192,Sarcastic
Id_4193,Non-sarcastic
Id_4194,Sarcastic
Id_4195,Sarcastic
Id_4196,Non-sarcastic
Id_4197,Sarcastic
Id_4198,Non-sarcastic
Id_4199,Non-sarcastic
Id_4200,Non-sarcastic
Id_4201,Sarcastic
Id_4202,Non-sarcastic
Id_4203,Sarcastic
Id_4204,Sarcastic
Id_4205,Non-sarcastic
Id_4206,Non-sarcastic
Id_4207,Sarcastic
Id_4208,Sarcastic
Id_4209,Non-sarcastic
Id_4210,Sarcastic
Id_4211,Non-sarcastic
Id_4212,Non-sarcastic
Id_4213,Non-sarcastic
Id_4214,Non-sarcastic
Id_4215,Non-sarcastic
Id_4216,Sarcastic
Id_4217,Non-sarcastic
Id_4218,Non-sarcastic
Id_4219,Non-sarcastic
Id_4220,Non-sarcastic
Id_4221,Sarcastic
Id_4222,Non-sarcastic
Id_4223,Non-sarcastic
Id_4224,Non-sarcastic
Id_4225,Sarcastic
Id_4226,Sarcastic
Id_4227,Sarcastic
Id_4228,Non-sarcastic
Id_4229,Non-sarcastic
Id_4230,Non-sarcastic
Id_4231,Non-sarcastic
Id_4232,Non-sarcastic
Id_4233,Non-sarcastic
Id_4234,Non-sarcastic
Id_4235,Non-sarcastic
Id_4236,Non-sarcastic
Id_4237,Sarcastic
Id_4238,Sarcastic
Id_4239,Non-sarcastic
Id_4240,Sarcastic
Id_4241,Sarcastic
Id_4242,Sarcastic
Id_4243,Non-sarcastic
Id_4244,Sarcastic
Id_4245,Non-sarcastic
Id_4246,Sarcastic
Id_4247,Sarcastic
Id_4248,Non-sarcastic
Id_4249,Non-sarcastic
Id_4250,Sarcastic
Id_4251,Sarcastic
Id_4252,Sarcastic
Id_4253,Non-sarcastic
Id_4254,Non-sarcastic
Id_4255,Non-sarcastic
Id_4256,Non-sarcastic
Id_4257,Non-sarcastic
Id_4258,Non-sarcastic
Id_4259,Non-sarcastic
Id_4260,Non-sarcastic
Id_4261,Non-sarcastic
Id_4262,Non-sarcastic
Id_4263,Non-sarcastic
Id_4264,Non-sarcastic
Id_4265,Non-sarcastic
Id_4266,Sarcastic
Id_4267,Sarcastic
Id_4268,Non-sarcastic
Id_4269,Non-sarcastic
Id_4270,Non-sarcastic
Id_4271,Non-sarcastic
Id_4272,Non-sarcastic
Id_4273,Non-sarcastic
Id_4274,Non-sarcastic
Id_4275,Sarcastic
Id_4276,Sarcastic
Id_4277,Non-sarcastic
Id_4278,Sarcastic
Id_4279,Non-sarcastic
Id_4280,Non-sarcastic
Id_4281,Non-sarcastic
Id_4282,Non-sarcastic
Id_4283,Non-sarcastic
Id_4284,Sarcastic
Id_4285,Non-sarcastic
Id_4286,Non-sarcastic
Id_4287,Non-sarcastic
Id_4288,Sarcastic
Id_4289,Non-sarcastic
Id_4290,Sarcastic
Id_4291,Sarcastic
Id_4292,Non-sarcastic
Id_4293,Non-sarcastic
Id_4294,Non-sarcastic
Id_4295,Sarcastic
Id_4296,Non-sarcastic
Id_4297,Non-sarcastic
Id_4298,Sarcastic
Id_4299,Sarcastic
Id_4300,Sarcastic
Id_4301,Non-sarcastic
Id_4302,Sarcastic
Id_4303,Non-sarcastic
Id_4304,Non-sarcastic
Id_4305,Non-sarcastic
Id_4306,Non-sarcastic
Id_4307,Non-sarcastic
Id_4308,Non-sarcastic
Id_4309,Sarcastic
Id_4310,Sarcastic
Id_4311,Sarcastic
Id_4312,Non-sarcastic
Id_4313,Sarcastic
Id_4314,Sarcastic
Id_4315,Non-sarcastic
Id_4316,Non-sarcastic
Id_4317,Non-sarcastic
Id_4318,Non-sarcastic
Id_4319,Non-sarcastic
Id_4320,Non-sarcastic
Id_4321,Non-sarcastic
Id_4322,Non-sarcastic
Id_4323,Non-sarcastic
Id_4324,Non-sarcastic
Id_4325,Non-sarcastic
Id_4326,Non-sarcastic
Id_4327,Non-sarcastic
Id_4328,Sarcastic
Id_4329,Sarcastic
Id_4330,Non-sarcastic
Id_4331,Sarcastic
Id_4332,Non-sarcastic
Id_4333,Non-sarcastic
Id_4334,Non-sarcastic
Id_4335,Sarcastic
Id_4336,Non-sarcastic
Id_4337,Non-sarcastic
Id_4338,Non-sarcastic
Id_4339,Non-sarcastic
Id_4340,Non-sarcastic
Id_4341,Non-sarcastic
Id_4342,Non-sarcastic
Id_4343,Sarcastic
Id_4344,Non-sarcastic
Id_4345,Non-sarcastic
Id_4346,Non-sarcastic
Id_4347,Non-sarcastic
Id_4348,Non-sarcastic
Id_4349,Non-sarcastic
Id_4350,Sarcastic
Id_4351,Sarcastic
Id_4352,Non-sarcastic
Id_4353,Non-sarcastic
Id_4354,Sarcastic
Id_4355,Non-sarcastic
Id_4356,Sarcastic
Id_4357,Non-sarcastic
Id_4358,Non-sarcastic
Id_4359,Non-sarcastic
Id_4360,Non-sarcastic
Id_4361,Sarcastic
Id_4362,Non-sarcastic
Id_4363,Sarcastic
Id_4364,Non-sarcastic
Id_4365,Sarcastic
Id_4366,Non-sarcastic
Id_4367,Non-sarcastic
Id_4368,Non-sarcastic
Id_4369,Non-sarcastic
Id_4370,Sarcastic
Id_4371,Sarcastic
Id_4372,Sarcastic
Id_4373,Sarcastic
Id_4374,Non-sarcastic
Id_4375,Sarcastic
Id_4376,Non-sarcastic
Id_4377,Sarcastic
Id_4378,Non-sarcastic
Id_4379,Sarcastic
Id_4380,Sarcastic
Id_4381,Non-sarcastic
Id_4382,Non-sarcastic
Id_4383,Non-sarcastic
Id_4384,Non-sarcastic
Id_4385,Non-sarcastic
Id_4386,Non-sarcastic
Id_4387,Non-sarcastic
Id_4388,Non-sarcastic
Id_4389,Non-sarcastic
Id_4390,Non-sarcastic
Id_4391,Non-sarcastic
Id_4392,Sarcastic
Id_4393,Non-sarcastic
Id_4394,Non-sarcastic
Id_4395,Non-sarcastic
Id_4396,Sarcastic
Id_4397,Non-sarcastic
Id_4398,Non-sarcastic
Id_4399,Sarcastic
Id_4400,Non-sarcastic
Id_4401,Sarcastic
Id_4402,Non-sarcastic
Id_4403,Non-sarcastic
Id_4404,Sarcastic
Id_4405,Non-sarcastic
Id_4406,Non-sarcastic
Id_4407,Non-sarcastic
Id_4408,Sarcastic
Id_4409,Non-sarcastic
Id_4410,Non-sarcastic
Id_4411,Non-sarcastic
Id_4412,Non-sarcastic
Id_4413,Sarcastic
Id_4414,Non-sarcastic
Id_4415,Non-sarcastic
Id_4416,Sarcastic
Id_4417,Non-sarcastic
Id_4418,Sarcastic
Id_4419,Sarcastic
Id_4420,Non-sarcastic
Id_4421,Non-sarcastic
Id_4422,Sarcastic
Id_4423,Non-sarcastic
Id_4424,Non-sarcastic
Id_4425,Non-sarcastic
Id_4426,Non-sarcastic
Id_4427,Non-sarcastic
Id_4428,Non-sarcastic
Id_4429,Non-sarcastic
Id_4430,Non-sarcastic
Id_4431,Non-sarcastic
Id_4432,Non-sarcastic
Id_4433,Non-sarcastic
Id_4434,Sarcastic
Id_4435,Non-sarcastic
Id_4436,Non-sarcastic
Id_4437,Sarcastic
Id_4438,Non-sarcastic
Id_4439,Non-sarcastic
Id_4440,Non-sarcastic
Id_4441,Non-sarcastic
Id_4442,Non-sarcastic
Id_4443,Non-sarcastic
Id_4444,Non-sarcastic
Id_4445,Non-sarcastic
Id_4446,Non-sarcastic
Id_4447,Sarcastic
Id_4448,Non-sarcastic
Id_4449,Sarcastic
Id_4450,Non-sarcastic
Id_4451,Non-sarcastic
Id_4452,Non-sarcastic
Id_4453,Non-sarcastic
Id_4454,Non-sarcastic
Id_4455,Non-sarcastic
Id_4456,Non-sarcastic
Id_4457,Non-sarcastic
Id_4458,Non-sarcastic
Id_4459,Sarcastic
Id_4460,Non-sarcastic
Id_4461,Non-sarcastic
Id_4462,Sarcastic
Id_4463,Non-sarcastic
Id_4464,Non-sarcastic
Id_4465,Non-sarcastic
Id_4466,Non-sarcastic
Id_4467,Non-sarcastic
Id_4468,Sarcastic
Id_4469,Non-sarcastic
Id_4470,Non-sarcastic
Id_4471,Sarcastic
Id_4472,Non-sarcastic
Id_4473,Non-sarcastic
Id_4474,Non-sarcastic
Id_4475,Non-sarcastic
Id_4476,Non-sarcastic
Id_4477,Non-sarcastic
Id_4478,Sarcastic
Id_4479,Non-sarcastic
Id_4480,Non-sarcastic
Id_4481,Sarcastic
Id_4482,Non-sarcastic
Id_4483,Non-sarcastic
Id_4484,Sarcastic
Id_4485,Sarcastic
Id_4486,Non-sarcastic
Id_4487,Sarcastic
Id_4488,Sarcastic
Id_4489,Non-sarcastic
Id_4490,Non-sarcastic
Id_4491,Non-sarcastic
Id_4492,Non-sarcastic
Id_4493,Sarcastic
Id_4494,Sarcastic
Id_4495,Non-sarcastic
Id_4496,Non-sarcastic
Id_4497,Sarcastic
Id_4498,Non-sarcastic
Id_4499,Non-sarcastic
Id_4500,Non-sarcastic
Id_4501,Non-sarcastic
Id_4502,Non-sarcastic
Id_4503,Sarcastic
Id_4504,Non-sarcastic
Id_4505,Non-sarcastic
Id_4506,Non-sarcastic
Id_4507,Non-sarcastic
Id_4508,Sarcastic
Id_4509,Sarcastic
Id_4510,Sarcastic
Id_4511,Non-sarcastic
Id_4512,Sarcastic
Id_4513,Non-sarcastic
Id_4514,Non-sarcastic
Id_4515,Sarcastic
Id_4516,Non-sarcastic
Id_4517,Sarcastic
Id_4518,Non-sarcastic
Id_4519,Sarcastic
Id_4520,Non-sarcastic
Id_4521,Non-sarcastic
Id_4522,Non-sarcastic
Id_4523,Non-sarcastic
Id_4524,Sarcastic
Id_4525,Sarcastic
Id_4526,Non-sarcastic
Id_4527,Sarcastic
Id_4528,Non-sarcastic
Id_4529,Non-sarcastic
Id_4530,Sarcastic
Id_4531,Non-sarcastic
Id_4532,Non-sarcastic
Id_4533,Non-sarcastic
Id_4534,Sarcastic
Id_4535,Non-sarcastic
Id_4536,Sarcastic
Id_4537,Non-sarcastic
Id_4538,Non-sarcastic
Id_4539,Non-sarcastic
Id_4540,Non-sarcastic
Id_4541,Sarcastic
Id_4542,Non-sarcastic
Id_4543,Non-sarcastic
Id_4544,Non-sarcastic
Id_4545,Non-sarcastic
Id_4546,Non-sarcastic
Id_4547,Non-sarcastic
Id_4548,Non-sarcastic
Id_4549,Non-sarcastic
Id_4550,Non-sarcastic
Id_4551,Non-sarcastic
Id_4552,Non-sarcastic
Id_4553,Non-sarcastic
Id_4554,Non-sarcastic
Id_4555,Sarcastic
Id_4556,Non-sarcastic
Id_4557,Non-sarcastic
Id_4558,Sarcastic
Id_4559,Non-sarcastic
Id_4560,Sarcastic
Id_4561,Non-sarcastic
Id_4562,Sarcastic
Id_4563,Sarcastic
Id_4564,Non-sarcastic
Id_4565,Non-sarcastic
Id_4566,Sarcastic
Id_4567,Non-sarcastic
Id_4568,Non-sarcastic
Id_4569,Non-sarcastic
Id_4570,Non-sarcastic
Id_4571,Non-sarcastic
Id_4572,Non-sarcastic
Id_4573,Sarcastic
Id_4574,Non-sarcastic
Id_4575,Non-sarcastic
Id_4576,Non-sarcastic
Id_4577,Non-sarcastic
Id_4578,Non-sarcastic
Id_4579,Non-sarcastic
Id_4580,Non-sarcastic
Id_4581,Sarcastic
Id_4582,Sarcastic
Id_4583,Non-sarcastic
Id_4584,Non-sarcastic
Id_4585,Non-sarcastic
Id_4586,Non-sarcastic
Id_4587,Non-sarcastic
Id_4588,Non-sarcastic
Id_4589,Non-sarcastic
Id_4590,Non-sarcastic
Id_4591,Non-sarcastic
Id_4592,Non-sarcastic
Id_4593,Non-sarcastic
Id_4594,Sarcastic
Id_4595,Non-sarcastic
Id_4596,Non-sarcastic
Id_4597,Non-sarcastic
Id_4598,Non-sarcastic
Id_4599,Non-sarcastic
Id_4600,Non-sarcastic
Id_4601,Non-sarcastic
Id_4602,Non-sarcastic
Id_4603,Sarcastic
Id_4604,Non-sarcastic
Id_4605,Sarcastic
Id_4606,Sarcastic
Id_4607,Non-sarcastic
Id_4608,Non-sarcastic
Id_4609,Non-sarcastic
Id_4610,Non-sarcastic
Id_4611,Non-sarcastic
Id_4612,Non-sarcastic
Id_4613,Non-sarcastic
Id_4614,Non-sarcastic
Id_4615,Sarcastic
Id_4616,Non-sarcastic
Id_4617,Non-sarcastic
Id_4618,Non-sarcastic
Id_4619,Sarcastic
Id_4620,Non-sarcastic
Id_4621,Non-sarcastic
Id_4622,Sarcastic
Id_4623,Non-sarcastic
Id_4624,Sarcastic
Id_4625,Non-sarcastic
Id_4626,Sarcastic
Id_4627,Non-sarcastic
Id_4628,Non-sarcastic
Id_4629,Non-sarcastic
Id_4630,Non-sarcastic
Id_4631,Sarcastic
Id_4632,Non-sarcastic
Id_4633,Non-sarcastic
Id_4634,Sarcastic
Id_4635,Sarcastic
Id_4636,Non-sarcastic
Id_4637,Sarcastic
Id_4638,Non-sarcastic
Id_4639,Non-sarcastic
Id_4640,Sarcastic
Id_4641,Sarcastic
Id_4642,Non-sarcastic
Id_4643,Non-sarcastic
Id_4644,Non-sarcastic
Id_4645,Non-sarcastic
Id_4646,Non-sarcastic
Id_4647,Non-sarcastic
Id_4648,Non-sarcastic
Id_4649,Sarcastic
Id_4650,Non-sarcastic
Id_4651,Sarcastic
Id_4652,Non-sarcastic
Id_4653,Sarcastic
Id_4654,Sarcastic
Id_4655,Non-sarcastic
Id_4656,Non-sarcastic
Id_4657,Non-sarcastic
Id_4658,Non-sarcastic
Id_4659,Sarcastic
Id_4660,Sarcastic
Id_4661,Sarcastic
Id_4662,Non-sarcastic
Id_4663,Non-sarcastic
Id_4664,Sarcastic
Id_4665,Non-sarcastic
Id_4666,Non-sarcastic
Id_4667,Non-sarcastic
Id_4668,Non-sarcastic
Id_4669,Sarcastic
Id_4670,Sarcastic
Id_4671,Sarcastic
Id_4672,Non-sarcastic
Id_4673,Non-sarcastic
Id_4674,Sarcastic
Id_4675,Non-sarcastic
Id_4676,Sarcastic
Id_4677,Non-sarcastic
Id_4678,Non-sarcastic
Id_4679,Non-sarcastic
Id_4680,Non-sarcastic
Id_4681,Non-sarcastic
Id_4682,Non-sarcastic
Id_4683,Sarcastic
Id_4684,Sarcastic
Id_4685,Non-sarcastic
Id_4686,Sarcastic
Id_4687,Non-sarcastic
Id_4688,Non-sarcastic
Id_4689,Non-sarcastic
Id_4690,Non-sarcastic
Id_4691,Sarcastic
Id_4692,Non-sarcastic
Id_4693,Non-sarcastic
Id_4694,Non-sarcastic
Id_4695,Non-sarcastic
Id_4696,Non-sarcastic
Id_4697,Sarcastic
Id_4698,Non-sarcastic
Id_4699,Sarcastic
Id_4700,Non-sarcastic
Id_4701,Non-sarcastic
Id_4702,Non-sarcastic
Id_4703,Sarcastic
Id_4704,Non-sarcastic
Id_4705,Non-sarcastic
Id_4706,Non-sarcastic
Id_4707,Sarcastic
Id_4708,Non-sarcastic
Id_4709,Non-sarcastic
Id_4710,Non-sarcastic
Id_4711,Non-sarcastic
Id_4712,Non-sarcastic
Id_4713,Sarcastic
Id_4714,Non-sarcastic
Id_4715,Non-sarcastic
Id_4716,Non-sarcastic
Id_4717,Non-sarcastic
Id_4718,Non-sarcastic
Id_4719,Sarcastic
Id_4720,Sarcastic
Id_4721,Non-sarcastic
Id_4722,Sarcastic
Id_4723,Sarcastic
Id_4724,Sarcastic
Id_4725,Sarcastic
Id_4726,Sarcastic
Id_4727,Sarcastic
Id_4728,Non-sarcastic
Id_4729,Non-sarcastic
Id_4730,Non-sarcastic
Id_4731,Sarcastic
Id_4732,Non-sarcastic
Id_4733,Non-sarcastic
Id_4734,Non-sarcastic
Id_4735,Sarcastic
Id_4736,Non-sarcastic
Id_4737,Non-sarcastic
Id_4738,Non-sarcastic
Id_4739,Non-sarcastic
Id_4740,Non-sarcastic
Id_4741,Non-sarcastic
Id_4742,Non-sarcastic
Id_4743,Sarcastic
Id_4744,Non-sarcastic
Id_4745,Sarcastic
Id_4746,Non-sarcastic
Id_4747,Non-sarcastic
Id_4748,Sarcastic
Id_4749,Non-sarcastic
Id_4750,Non-sarcastic
Id_4751,Sarcastic
Id_4752,Sarcastic
Id_4753,Non-sarcastic
Id_4754,Non-sarcastic
Id_4755,Non-sarcastic
Id_4756,Sarcastic
Id_4757,Non-sarcastic
Id_4758,Non-sarcastic
Id_4759,Non-sarcastic
Id_4760,Non-sarcastic
Id_4761,Non-sarcastic
Id_4762,Sarcastic
Id_4763,Non-sarcastic
Id_4764,Sarcastic
Id_4765,Non-sarcastic
Id_4766,Non-sarcastic
Id_4767,Non-sarcastic
Id_4768,Non-sarcastic
Id_4769,Sarcastic
Id_4770,Sarcastic
Id_4771,Non-sarcastic
Id_4772,Non-sarcastic
Id_4773,Non-sarcastic
Id_4774,Non-sarcastic
Id_4775,Non-sarcastic
Id_4776,Non-sarcastic
Id_4777,Non-sarcastic
Id_4778,Sarcastic
Id_4779,Non-sarcastic
Id_4780,Sarcastic
Id_4781,Non-sarcastic
Id_4782,Non-sarcastic
Id_4783,Non-sarcastic
Id_4784,Non-sarcastic
Id_4785,Non-sarcastic
Id_4786,Sarcastic
Id_4787,Non-sarcastic
Id_4788,Sarcastic
Id_4789,Non-sarcastic
Id_4790,Sarcastic
Id_4791,Sarcastic
Id_4792,Non-sarcastic
Id_4793,Non-sarcastic
Id_4794,Non-sarcastic
Id_4795,Non-sarcastic
Id_4796,Non-sarcastic
Id_4797,Non-sarcastic
Id_4798,Non-sarcastic
Id_4799,Non-sarcastic
Id_4800,Non-sarcastic
Id_4801,Non-sarcastic
Id_4802,Sarcastic
Id_4803,Non-sarcastic
Id_4804,Sarcastic
Id_4805,Non-sarcastic
Id_4806,Non-sarcastic
Id_4807,Sarcastic
Id_4808,Non-sarcastic
Id_4809,Non-sarcastic
Id_4810,Sarcastic
Id_4811,Non-sarcastic
Id_4812,Non-sarcastic
Id_4813,Sarcastic
Id_4814,Non-sarcastic
Id_4815,Sarcastic
Id_4816,Non-sarcastic
Id_4817,Non-sarcastic
Id_4818,Non-sarcastic
Id_4819,Non-sarcastic
Id_4820,Non-sarcastic
Id_4821,Non-sarcastic
Id_4822,Non-sarcastic
Id_4823,Non-sarcastic
Id_4824,Sarcastic
Id_4825,Non-sarcastic
Id_4826,Non-sarcastic
Id_4827,Non-sarcastic
Id_4828,Non-sarcastic
Id_4829,Non-sarcastic
Id_4830,Non-sarcastic
Id_4831,Non-sarcastic
Id_4832,Non-sarcastic
Id_4833,Non-sarcastic
Id_4834,Non-sarcastic
Id_4835,Non-sarcastic
Id_4836,Non-sarcastic
Id_4837,Non-sarcastic
Id_4838,Non-sarcastic
Id_4839,Sarcastic
Id_4840,Sarcastic
Id_4841,Non-sarcastic
Id_4842,Non-sarcastic
Id_4843,Non-sarcastic
Id_4844,Non-sarcastic
Id_4845,Non-sarcastic
Id_4846,Non-sarcastic
Id_4847,Sarcastic
Id_4848,Non-sarcastic
Id_4849,Non-sarcastic
Id_4850,Non-sarcastic
Id_4851,Sarcastic
Id_4852,Non-sarcastic
Id_4853,Sarcastic
Id_4854,Sarcastic
Id_4855,Sarcastic
Id_4856,Non-sarcastic
Id_4857,Non-sarcastic
Id_4858,Sarcastic
Id_4859,Non-sarcastic
Id_4860,Non-sarcastic
Id_4861,Non-sarcastic
Id_4862,Non-sarcastic
Id_4863,Non-sarcastic
Id_4864,Non-sarcastic
Id_4865,Sarcastic
Id_4866,Sarcastic
Id_4867,Non-sarcastic
Id_4868,Non-sarcastic
Id_4869,Non-sarcastic
Id_4870,Sarcastic
Id_4871,Non-sarcastic
Id_4872,Non-sarcastic
Id_4873,Sarcastic
Id_4874,Non-sarcastic
Id_4875,Sarcastic
Id_4876,Non-sarcastic
Id_4877,Sarcastic
Id_4878,Non-sarcastic
Id_4879,Non-sarcastic
Id_4880,Non-sarcastic
Id_4881,Non-sarcastic
Id_4882,Sarcastic
Id_4883,Non-sarcastic
Id_4884,Non-sarcastic
Id_4885,Non-sarcastic
Id_4886,Non-sarcastic
Id_4887,Sarcastic
Id_4888,Sarcastic
Id_4889,Non-sarcastic
Id_4890,Non-sarcastic
Id_4891,Sarcastic
Id_4892,Non-sarcastic
Id_4893,Non-sarcastic
Id_4894,Non-sarcastic
Id_4895,Non-sarcastic
Id_4896,Sarcastic
Id_4897,Non-sarcastic
Id_4898,Non-sarcastic
Id_4899,Non-sarcastic
Id_4900,Non-sarcastic
Id_4901,Non-sarcastic
Id_4902,Non-sarcastic
Id_4903,Non-sarcastic
Id_4904,Non-sarcastic
Id_4905,Non-sarcastic
Id_4906,Non-sarcastic
Id_4907,Non-sarcastic
Id_4908,Sarcastic
Id_4909,Non-sarcastic
Id_4910,Sarcastic
Id_4911,Non-sarcastic
Id_4912,Non-sarcastic
Id_4913,Non-sarcastic
